Date;Time;UE_id;UE_class;Th_DL;Th_UL;NetworkType;GlobalCellId;CID/PSC/PCI/;ASU_level;dBm_level;Longitude;Latitude;
2018/04/23;07:44:01.333;0;smart;124818;15954;LTE;33835888;164;52;-88;;;
2018/04/23;07:44:02.331;0;smart;31645;8568;LTE;33835888;164;52;-88;;;
2018/04/23;07:44:03.306;0;smart;0;0;LTE;33835888;164;45;-95;;;
2018/04/23;07:44:04.325;0;smart;0;0;LTE;33835888;164;45;-95;;;
2018/04/23;07:44:05.345;0;smart;58965;33830;LTE;33835888;164;56;-84;;;
2018/04/23;07:44:06.315;0;smart;0;0;LTE;33835888;164;56;-84;14.411281566368881;50.22886684431358;
2018/04/23;07:44:07.300;0;smart;615;485;LTE;33835888;164;56;-84;14.411278286420357;50.22884413247082;
2018/04/23;07:44:08.319;0;smart;170556;50793;LTE;33835888;164;52;-88;14.411059473211212;50.22863314429171;
2018/04/23;07:44:09.841;0;smart;40468;13772;LTE;33835888;164;52;-88;14.410916408310223;50.2283969377674;
2018/04/23;07:44:10.875;0;smart;0;0;LTE;33835888;164;51;-89;14.410916408310223;50.2283969377674;
2018/04/23;07:44:11.835;0;smart;0;0;LTE;33835888;164;51;-89;14.410923880529184;50.228293843229736;
2018/04/23;07:44:12.856;0;smart;0;0;LTE;33835888;164;42;-98;14.410924318560916;50.22823478933857;
2018/04/23;07:44:13.841;0;smart;0;0;LTE;33835888;164;42;-98;14.41092732887063;50.22817458664253;
2018/04/23;07:44:14.840;0;smart;0;0;LTE;33835888;164;42;-98;14.410926200690044;50.2281079855666;
2018/04/23;07:44:15.835;0;smart;2449;3285;LTE;33835888;164;38;-102;14.410920882072146;50.22803870995451;
2018/04/23;07:44:16.835;0;smart;38174;6911;LTE;33835888;164;38;-102;14.410920764881775;50.227963100749115;
2018/04/23;07:44:17.876;0;smart;0;0;LTE;33835888;164;49;-91;14.410919426120989;50.2278820412071;
2018/04/23;07:44:18.862;0;smart;3405;3405;LTE;33835888;164;49;-91;14.410920668102584;50.227794417877305;
2018/04/23;07:44:19.862;0;smart;2684;3356;LTE;33835888;164;49;-91;14.410910853796862;50.2277101231567;
2018/04/23;07:44:20.855;0;smart;3376;3376;LTE;33835888;164;53;-87;14.410901021508147;50.22763075125983;
2018/04/23;07:44:21.835;0;smart;3424;2739;LTE;33835888;164;53;-87;14.410892495298143;50.22754758883817;
2018/04/23;07:44:22.836;0;smart;17386;9595;LTE;33835888;164;53;-87;14.410878307676255;50.227459058647554;
2018/04/23;07:44:23.852;0;smart;14542;24319;LTE;33835888;164;47;-93;14.41085314697708;50.227369449146444;
2018/04/23;07:44:24.841;0;smart;3391;3391;LTE;33835888;164;47;-93;14.410816105240245;50.22727958215067;
2018/04/23;07:44:25.842;0;smart;3354;3354;LTE;33835888;164;47;-93;14.410767758900631;50.22718730634627;
2018/04/23;07:44:26.850;0;smart;4409;3750;LTE;33835888;164;51;-89;14.41071397725065;50.22709468002641;
2018/04/23;07:44:27.840;0;smart;3390;3390;LTE;33835888;164;51;-89;14.410656863961439;50.22699853241628;
2018/04/23;07:44:28.870;0;smart;4328;3681;LTE;33835888;164;45;-95;14.410602189641992;50.22689852200075;
2018/04/23;07:44:29.874;0;smart;3347;3347;LTE;33835888;164;45;-95;14.410543100522158;50.226799189370496;
2018/04/23;07:44:30.835;0;smart;2784;27629;LTE;33835888;164;45;-95;14.410487791700552;50.22670127214747;
2018/04/23;07:44:31.851;0;smart;10546;14640;LTE;33835888;164;41;-99;14.410441682151573;50.22660279332715;
2018/04/23;07:44:32.839;0;smart;3395;3395;LTE;33835888;164;41;-99;14.410400175757498;50.22650383440405;
2018/04/23;07:44:33.837;0;smart;3975;6404;LTE;33835888;164;41;-99;14.410368412882155;50.226405449879415;
2018/04/23;07:44:34.857;0;smart;549229;140658;LTE;33835889;164;52;-88;14.410332781867355;50.2263057414511;
2018/04/23;07:44:35.843;0;smart;1168628;138226;LTE;33835889;164;52;-88;14.410295846190461;50.22620301835988;
2018/04/23;07:44:36.854;0;smart;7562;12810;LTE;33835889;164;52;-88;14.410253399071918;50.226104394696;
2018/04/23;07:44:37.866;0;smart;3312;3312;LTE;33835889;162;56;-84;14.410214382163048;50.22600391375624;
2018/04/23;07:44:38.863;0;smart;46289;27579;LTE;33835889;162;56;-84;14.41017723400355;50.22590160491539;
2018/04/23;07:44:39.847;0;smart;3411;3411;LTE;33835889;162;56;-84;14.410136993605503;50.225797271248126;
2018/04/23;07:44:40.846;0;smart;187587;123855;LTE;33835889;162;54;-86;14.410102960606922;50.22569263750929;
2018/04/23;07:44:41.869;0;smart;72966;18123;LTE;33835889;162;54;-86;14.410066850459144;50.22559244044671;
2018/04/23;07:44:42.845;0;smart;1118883;283966;LTE;33835889;162;54;-86;14.410030412829535;50.22549293888935;
2018/04/23;07:44:43.854;0;smart;2296513;420157;LTE;33835889;162;59;-81;14.41000461512408;50.22539284641835;
2018/04/23;07:44:44.847;0;smart;435469;208586;LTE;33835889;162;59;-81;14.40996939710811;50.22530353138081;
2018/04/23;07:44:45.849;0;smart;813788;303600;LTE;33835889;162;59;-81;14.409942998343336;50.225224628886295;
2018/04/23;07:44:46.863;0;smart;1186791;223051;LTE;33835889;162;59;-81;14.409919457916885;50.22515613270704;
2018/04/23;07:44:47.839;0;smart;3079413;526652;LTE;33835889;162;59;-81;14.409916375165318;50.22509247545333;
2018/04/23;07:44:48.854;0;smart;2137560;426973;LTE;33835889;162;59;-81;14.409934736183965;50.22502850468856;
2018/04/23;07:44:49.859;0;smart;348844;163560;LTE;33835889;162;56;-84;14.40997528939216;50.224962175599025;
2018/04/23;07:44:50.857;0;smart;316123;163417;LTE;33835889;162;56;-84;14.410047551183233;50.224897106253266;
2018/04/23;07:44:51.874;0;smart;116354;90043;LTE;33835889;162;62;-78;14.41014549403021;50.224841916619525;
2018/04/23;07:44:52.854;0;smart;154551;73365;LTE;33835889;162;62;-78;14.410258239668574;50.224794180747146;
2018/04/23;07:44:53.873;0;smart;121519;93422;LTE;33835889;162;62;-78;14.41038368678041;50.224743982572114;
2018/04/23;07:44:54.852;0;smart;168922;138557;LTE;33835889;162;49;-91;14.410518391971328;50.22468977561402;
2018/04/23;07:44:55.858;0;smart;758703;313718;LTE;33835889;162;49;-91;14.410660585181178;50.22463413757131;
2018/04/23;07:44:56.845;0;smart;3406;3406;LTE;33835889;162;49;-91;14.41080982571535;50.22457287941059;
2018/04/23;07:44:57.849;0;smart;36906;36874;LTE;33835889;162;42;-98;14.41096863949384;50.224508941004146;
2018/04/23;07:44:58.871;0;smart;4099;4021;LTE;33835889;162;42;-98;14.41113140252932;50.2244431549484;
2018/04/23;07:44:59.882;0;smart;3314;3314;LTE;33835889;162;38;-102;14.411294234873694;50.22437527301275;
2018/04/23;07:45:00.845;0;smart;2783;3479;LTE;33835889;162;38;-102;14.411456821137829;50.22430659731668;
2018/04/23;07:45:01.867;0;smart;3300;3300;LTE;33835889;162;38;-102;14.411623872099941;50.22423599546149;
2018/04/23;07:45:02.886;0;smart;4741;4906;LTE;33835889;162;33;-107;14.411796106876967;50.22416192865461;
2018/04/23;07:45:03.873;0;smart;7067;8081;LTE;33835889;162;33;-107;14.411973285976092;50.22408830224865;
2018/04/23;07:45:04.869;0;smart;1784;4855;LTE;33835889;162;33;-107;14.41215375648109;50.22401472853784;
2018/04/23;07:45:05.855;0;smart;10818;4847;LTE;33835888;162;34;-106;14.412334940951673;50.223940884532986;
2018/04/23;07:45:06.867;0;smart;9908;14118;LTE;33835888;162;34;-106;14.412514911828442;50.22386697458779;
2018/04/23;07:45:07.884;0;smart;3303;3303;LTE;33835888;164;38;-102;14.412689844590133;50.223790698007;
2018/04/23;07:45:08.873;0;smart;5906;4983;LTE;33835888;164;38;-102;14.412766480984242;50.22378261509847;
2018/04/23;07:45:09.873;0;smart;3360;3360;LTE;33835888;164;38;-102;14.41310292122222;50.22361112537456;
2018/04/23;07:45:10.877;0;smart;6583;4596;LTE;33835888;164;39;-101;14.413262635328909;50.2235344225597;
2018/04/23;07:45:11.871;0;smart;3376;3376;LTE;33835888;164;39;-101;14.413383391305603;50.22347746844039;
2018/04/23;07:45:12.855;0;smart;3410;3410;LTE;33835888;164;39;-101;14.41349269615291;50.223424848739675;
2018/04/23;07:45:13.865;0;smart;3323;3323;LTE;33835888;164;48;-92;14.413583336490186;50.22338132849726;
2018/04/23;07:45:14.858;0;smart;4473;4223;LTE;33835888;164;48;-92;14.413671057758942;50.22333289235425;
2018/04/23;07:45:15.838;0;smart;4515;4263;LTE;33835888;164;48;-92;14.413740160576658;50.22328616761666;
2018/04/23;07:45:16.843;0;smart;5813;14549;LTE;33835888;164;52;-88;14.413781407558185;50.22324558571784;
2018/04/23;07:45:17.846;0;smart;3351;3351;LTE;33835888;164;52;-88;14.413817011848806;50.22321026685175;
2018/04/23;07:45:18.886;0;smart;3550;3550;LTE;33835888;164;43;-97;14.413838291860136;50.22318068732197;
2018/04/23;07:45:19.868;0;smart;3424;3424;LTE;33835888;164;43;-97;14.413838291860136;50.22318068732197;
2018/04/23;07:45:20.866;0;smart;3365;3365;LTE;33835888;164;43;-97;14.413838291860136;50.22318068732197;
2018/04/23;07:45:21.861;0;smart;3851;3771;LTE;33835888;164;46;-94;14.413838291860136;50.22318068732197;
2018/04/23;07:45:22.852;0;smart;3391;3391;LTE;33835888;164;46;-94;14.413838291860136;50.22318068732197;
2018/04/23;07:45:23.846;0;smart;4273;4023;LTE;33835888;164;46;-94;14.413838291860136;50.22318068732197;
2018/04/23;07:45:24.888;0;smart;3541;3233;LTE;33835888;164;47;-93;14.413838291860136;50.22318068732197;
2018/04/23;07:45:25.870;0;smart;3425;3425;LTE;33835888;164;47;-93;14.413838291860136;50.22318068732197;
2018/04/23;07:45:26.875;0;smart;3345;3345;LTE;33835888;164;47;-93;14.413837686652904;50.223171371343255;
2018/04/23;07:45:27.888;0;smart;3313;3313;LTE;33835888;164;46;-94;14.413845561401589;50.22316201152865;
2018/04/23;07:45:28.846;0;smart;6436;6636;LTE;33835888;164;46;-94;14.413853528226564;50.22313762839532;
2018/04/23;07:45:29.844;0;smart;3364;3364;LTE;33835888;164;46;-94;14.413856059829254;50.2231105319369;
2018/04/23;07:45:30.863;0;smart;3306;3306;LTE;33835888;164;57;-83;14.413854977004329;50.2230842257025;
2018/04/23;07:45:31.859;0;smart;3826;3770;LTE;33835888;164;57;-83;14.41384436500551;50.22305694172577;
2018/04/23;07:45:32.844;0;smart;3413;3413;LTE;33835888;164;57;-83;14.413814114020793;50.22302259351491;
2018/04/23;07:45:33.859;0;smart;3626;5440;LTE;33835888;164;41;-99;14.413762466077932;50.22298718964745;
2018/04/23;07:45:34.869;0;smart;3340;3340;LTE;33835888;164;41;-99;14.413699081642655;50.22295260514984;
2018/04/23;07:45:35.878;0;smart;3979;3734;LTE;33835888;164;47;-93;14.413618297161333;50.22291638019979;
2018/04/23;07:45:36.860;0;smart;3413;3413;LTE;33835888;164;47;-93;14.413526492777251;50.222880583922766;
2018/04/23;07:45:37.855;0;smart;3394;3394;LTE;33835888;164;47;-93;14.41343962192233;50.22284606342636;
2018/04/23;07:45:38.868;0;smart;3629;3629;LTE;33835888;164;38;-102;14.413353140757707;50.22281098423729;
2018/04/23;07:45:39.850;0;smart;3406;3406;LTE;33835888;164;38;-102;14.413262382685915;50.22277440821649;
2018/04/23;07:45:40.854;0;smart;3094;3764;LTE;33835888;164;38;-102;14.41316738442625;50.22273536955705;
2018/04/23;07:45:41.885;0;smart;4325;3671;LTE;33835888;164;37;-103;14.4130496957527;50.222691531748794;
2018/04/23;07:45:42.875;0;smart;3823;3823;LTE;33835888;164;37;-103;14.412925741739429;50.22264340942765;
2018/04/23;07:45:43.875;0;smart;3352;3352;LTE;33835888;164;37;-103;14.412803663356014;50.22259303748528;
2018/04/23;07:45:44.889;0;smart;3315;3315;LTE;33835888;164;35;-105;14.41268288400513;50.222539777998755;
2018/04/23;07:45:45.844;0;smart;2804;2804;LTE;33835888;164;35;-105;14.412556516674139;50.22248407914858;
2018/04/23;07:45:46.856;0;smart;3320;3320;LTE;33835888;164;35;-105;14.41242426565318;50.22242525641164;
2018/04/23;07:45:47.856;0;smart;3361;3361;LTE;33835888;164;36;-104;14.412286780489783;50.22236116887432;
2018/04/23;07:45:48.849;0;smart;5705;4957;LTE;33835888;164;36;-104;14.412140715677607;50.22229511879404;
2018/04/23;07:45:49.884;0;smart;5412;5117;LTE;33835888;164;33;-107;14.411989287268092;50.22222698369255;
2018/04/23;07:45:50.869;0;smart;3413;2730;LTE;33835888;164;33;-107;14.41183340942537;50.222158053891704;
2018/04/23;07:45:51.869;0;smart;5634;4187;LTE;33835888;164;33;-107;14.411674287329065;50.22208802851446;
2018/04/23;07:45:52.856;0;smart;3395;3395;LTE;33835888;164;49;-91;14.411512615119653;50.22201576753223;
2018/04/23;07:45:53.849;0;smart;8524;6322;LTE;33835888;164;49;-91;14.411348674943103;50.22194527470403;
2018/04/23;07:45:54.878;0;smart;3680;4491;LTE;33835888;164;45;-95;14.41118693916696;50.22187392465478;
2018/04/23;07:45:55.873;0;smart;4844;6298;LTE;33835888;164;45;-95;14.411029184207635;50.22179957651244;
2018/04/23;07:45:56.892;0;smart;15695;9977;LTE;33835889;162;50;-90;14.410872346085467;50.22172867255697;
2018/04/23;07:45:57.877;0;smart;3417;3417;LTE;33835889;162;50;-90;14.410715044279005;50.22166190217874;
2018/04/23;07:45:58.873;0;smart;3687;3687;LTE;33835889;162;50;-90;14.410555388024147;50.22159662353331;
2018/04/23;07:45:59.889;0;smart;3309;3309;LTE;33835889;162;45;-95;14.410399591476873;50.2215302052731;
2018/04/23;07:46:00.842;0;smart;6992;4818;LTE;33835889;162;45;-95;14.410246595737506;50.221465615000376;
2018/04/23;07:46:01.877;0;smart;4896;6924;LTE;33835889;162;45;-95;14.41009659579504;50.22139950179173;
2018/04/23;07:46:02.857;0;smart;3395;3395;LTE;33835889;162;45;-95;14.409948950675998;50.22133187071793;
2018/04/23;07:46:03.845;0;smart;35581;28672;LTE;33835889;162;45;-95;14.40980396610113;50.22126554764169;
2018/04/23;07:46:04.846;0;smart;275755;241858;LTE;33835889;162;45;-95;14.40966375079764;50.22120172695235;
2018/04/23;07:46:05.848;0;smart;3354;3354;LTE;33835889;162;47;-93;14.409529467308031;50.22114338330293;
2018/04/23;07:46:06.846;0;smart;3367;3367;LTE;33835889;162;47;-93;14.40940926306632;50.22109127679932;
2018/04/23;07:46:07.859;0;smart;3320;3320;LTE;33835889;162;52;-88;14.409306568352408;50.221045976081065;
2018/04/23;07:46:08.847;0;smart;10960;30640;LTE;33835889;162;52;-88;14.409218379254819;50.22100883387256;
2018/04/23;07:46:09.845;0;smart;7403;3781;LTE;33835889;162;52;-88;14.409147465193303;50.22097797647731;
2018/04/23;07:46:10.856;0;smart;3325;3325;LTE;33835889;162;50;-90;14.409088103967205;50.22095142034747;
2018/04/23;07:46:11.849;0;smart;3383;5558;LTE;33835889;162;50;-90;14.409054820814378;50.22093476827563;
2018/04/23;07:46:12.851;0;smart;3356;4435;LTE;33835889;162;50;-90;14.409054820814378;50.22093476827563;
2018/04/23;07:46:13.885;0;smart;3252;3252;LTE;33835889;162;50;-90;14.409054820814378;50.22093476827563;
2018/04/23;07:46:14.872;0;smart;3408;3408;LTE;33835889;162;50;-90;14.409054820814378;50.22093476827563;
2018/04/23;07:46:15.843;0;smart;3445;3445;LTE;33835889;162;50;-90;14.409054820814378;50.22093476827563;
2018/04/23;07:46:16.883;0;smart;3240;3240;LTE;33835889;162;45;-95;14.409054820814378;50.22093476827563;
2018/04/23;07:46:17.872;0;smart;3401;3401;LTE;33835889;162;45;-95;14.409054820814378;50.22093476827563;
2018/04/23;07:46:18.844;0;smart;3773;3773;LTE;33835889;162;45;-95;14.409054820814378;50.22093476827563;
2018/04/23;07:46:19.888;0;smart;3226;3226;LTE;33835889;162;51;-89;14.409038652626451;50.22093042990574;
2018/04/23;07:46:20.868;0;smart;3432;3432;LTE;33835889;162;51;-89;14.409023548204582;50.22092449392701;
2018/04/23;07:46:21.873;0;smart;3339;3339;LTE;33835889;162;51;-89;14.409004590524368;50.220917443384;
2018/04/23;07:46:22.892;0;smart;3310;3310;LTE;33835889;162;45;-95;14.408988059719242;50.220910952432476;
2018/04/23;07:46:23.871;0;smart;3420;3420;LTE;33835889;162;45;-95;14.408975647488806;50.22090566831458;
2018/04/23;07:46:24.873;0;smart;3350;3350;LTE;33835889;162;45;-95;14.408975647488806;50.22090566831458;
2018/04/23;07:46:25.887;0;smart;3314;3314;LTE;33835889;162;43;-97;14.408975647488806;50.22090566831458;
2018/04/23;07:46:26.870;0;smart;2733;3417;LTE;33835889;162;43;-97;14.408975647488806;50.22090566831458;
2018/04/23;07:46:27.868;0;smart;10652;13602;LTE;33835889;162;43;-97;14.408975647488806;50.22090566831458;
2018/04/23;07:46:28.889;0;smart;6109;5162;LTE;33835889;162;47;-93;14.408957758358023;50.2208972872359;
2018/04/23;07:46:29.872;0;smart;2739;3424;LTE;33835889;162;47;-93;14.40894257176704;50.2208903393575;
2018/04/23;07:46:30.843;0;smart;3447;2757;LTE;33835889;162;47;-93;14.40892461694043;50.22088243512869;
2018/04/23;07:46:31.850;0;smart;3336;3336;LTE;33835889;162;46;-94;14.408908515017162;50.22087543263212;
2018/04/23;07:46:32.850;0;smart;3359;3359;LTE;33835889;162;46;-94;14.408908515017162;50.22087543263212;
2018/04/23;07:46:33.845;0;smart;22823;32728;LTE;33835889;162;46;-94;14.408908515017162;50.22087543263212;
2018/04/23;07:46:34.858;0;smart;3316;3316;LTE;33835889;162;45;-95;14.408908515017162;50.22087543263212;
2018/04/23;07:46:35.844;0;smart;3410;3410;LTE;33835889;162;45;-95;14.408908515017162;50.22087543263212;
2018/04/23;07:46:36.885;0;smart;3234;3234;LTE;33835889;162;43;-97;14.408868812148341;50.22085697833685;
2018/04/23;07:46:37.868;0;smart;3421;3421;LTE;33835889;162;43;-97;14.40885023146446;50.220848922673014;
2018/04/23;07:46:38.845;0;smart;3425;3425;LTE;33835889;162;43;-97;14.408837500808586;50.22084127914213;
2018/04/23;07:46:39.860;0;smart;3318;3318;LTE;33835889;162;50;-90;14.408837500808586;50.22084127914213;
2018/04/23;07:46:40.841;0;smart;3415;3415;LTE;33835889;162;50;-90;14.408837500808586;50.22084127914213;
2018/04/23;07:46:41.841;0;smart;3359;3359;LTE;33835889;162;50;-90;14.408837500808586;50.22084127914213;
2018/04/23;07:46:42.860;0;smart;3311;3311;LTE;33835889;162;48;-92;14.408837500808586;50.22084127914213;
2018/04/23;07:46:43.842;0;smart;3409;3409;LTE;33835889;162;48;-92;14.408837500808586;50.22084127914213;
2018/04/23;07:46:44.848;0;smart;3342;3342;LTE;33835889;162;48;-92;14.408837500808586;50.22084127914213;
2018/04/23;07:46:45.849;0;smart;3671;3352;LTE;33835889;162;47;-93;14.408837500808586;50.22084127914213;
2018/04/23;07:46:46.848;0;smart;3368;3368;LTE;33835889;162;47;-93;14.408837500808586;50.22084127914213;
2018/04/23;07:46:47.849;0;smart;3768;3768;LTE;33835889;162;47;-93;14.408837500808586;50.22084127914213;
2018/04/23;07:46:48.879;0;smart;3894;3271;LTE;33835889;162;51;-89;14.408837500808586;50.22084127914213;
2018/04/23;07:46:49.877;0;smart;3384;3384;LTE;33835889;162;51;-89;14.408837500808586;50.22084127914213;
2018/04/23;07:46:50.872;0;smart;3362;3362;LTE;33835889;162;51;-89;14.408837500808586;50.22084127914213;
2018/04/23;07:46:51.876;0;smart;3331;3331;LTE;33835889;162;45;-95;14.408837500808586;50.22084127914213;
2018/04/23;07:46:52.848;0;smart;3458;3458;LTE;33835889;162;45;-95;14.408837500808586;50.22084127914213;
2018/04/23;07:46:53.873;0;smart;3606;3292;LTE;33835889;162;45;-95;14.408837500808586;50.22084127914213;
2018/04/23;07:46:54.882;0;smart;3324;3324;LTE;33835889;162;49;-91;14.408837500808586;50.22084127914213;
2018/04/23;07:46:55.878;0;smart;3386;3386;LTE;33835889;162;49;-91;14.408837500808586;50.22084127914213;
2018/04/23;07:46:56.867;0;smart;3379;3379;LTE;33835889;162;49;-91;14.408837500808586;50.22084127914213;
2018/04/23;07:46:57.875;0;smart;3336;3336;LTE;33835889;162;51;-89;14.408837500808586;50.22084127914213;
2018/04/23;07:46:58.849;0;smart;3771;3443;LTE;33835889;162;51;-89;14.408837500808586;50.22084127914213;
2018/04/23;07:46:59.844;0;smart;3372;3372;LTE;33835889;162;51;-89;14.408837500808586;50.22084127914213;
2018/04/23;07:47:00.857;0;smart;3321;3321;LTE;33835889;162;51;-89;14.408837500808586;50.22084127914213;
2018/04/23;07:47:01.847;0;smart;4479;4229;LTE;33835889;162;51;-89;14.408796827054937;50.22082247879831;
2018/04/23;07:47:02.845;0;smart;3368;3368;LTE;33835889;162;51;-89;14.40876381220257;50.22081151212008;
2018/04/23;07:47:03.855;0;smart;3326;3326;LTE;33835889;162;53;-87;14.408712827402782;50.22079343982206;
2018/04/23;07:47:04.849;0;smart;6047;5050;LTE;33835889;162;53;-87;14.408658265408521;50.22077265582386;
2018/04/23;07:47:05.844;0;smart;7592;6515;LTE;33835889;162;53;-87;14.408601241268727;50.220751483757006;
2018/04/23;07:47:06.867;0;smart;3291;3291;LTE;33835889;162;52;-88;14.40853435808234;50.22072349952383;
2018/04/23;07:47:07.853;0;smart;3410;3410;LTE;33835889;162;52;-88;14.408474662427755;50.22068834817544;
2018/04/23;07:47:08.847;0;smart;2698;3373;LTE;33835889;162;52;-88;14.408418700144878;50.22064171979433;
2018/04/23;07:47:09.860;0;smart;5628;4964;LTE;33835889;162;49;-91;14.40836774625354;50.220590534375226;
2018/04/23;07:47:10.848;0;smart;4403;5083;LTE;33835889;162;49;-91;14.408320018107167;50.22053472461847;
2018/04/23;07:47:11.848;0;smart;3357;3357;LTE;33835889;162;49;-91;14.40828579114606;50.220479580285875;
2018/04/23;07:47:12.855;0;smart;3337;3337;LTE;33835889;162;44;-96;14.40826686335941;50.22041847142531;
2018/04/23;07:47:13.856;0;smart;5573;4994;LTE;33835889;162;44;-96;14.408260017816254;50.22036037249486;
2018/04/23;07:47:14.850;0;smart;3357;3357;LTE;33835889;162;44;-96;14.40825871562251;50.22031045678997;
2018/04/23;07:47:15.848;0;smart;3365;3365;LTE;33835889;162;41;-99;14.408259753417678;50.22026688498187;
2018/04/23;07:47:16.848;0;smart;3362;3362;LTE;33835889;162;41;-99;14.408273105180905;50.220235275993765;
2018/04/23;07:47:17.886;0;smart;3248;3897;LTE;33835889;162;50;-90;14.408293185601066;50.22021493328096;
2018/04/23;07:47:18.849;0;smart;3479;2783;LTE;33835889;162;50;-90;14.408309620649879;50.22019699345124;
2018/04/23;07:47:19.848;0;smart;3367;3367;LTE;33835889;162;50;-90;14.408329789576392;50.220178078055575;
2018/04/23;07:47:20.856;0;smart;3325;3325;LTE;33835889;162;39;-101;14.408350100355223;50.22016240689504;
2018/04/23;07:47:21.851;0;smart;3377;3377;LTE;33835889;162;39;-101;14.408365439725207;50.220152434201935;
2018/04/23;07:47:22.885;0;smart;3259;3259;LTE;33835889;162;35;-105;14.40837526090766;50.22014472035586;
2018/04/23;07:47:23.871;0;smart;3409;3409;LTE;33835889;162;35;-105;14.40837526090766;50.22014472035586;
2018/04/23;07:47:24.868;0;smart;3369;3369;LTE;33835889;162;35;-105;14.408384100434409;50.220137391850464;
2018/04/23;07:47:25.870;0;smart;3341;3341;LTE;33835889;162;45;-95;14.408384100434409;50.220137391850464;
2018/04/23;07:47:26.848;0;smart;3436;3436;LTE;33835889;162;45;-95;14.408384100434409;50.220137391850464;
2018/04/23;07:47:27.866;0;smart;3301;3301;LTE;33835889;162;45;-95;14.408384100434409;50.220137391850464;
2018/04/23;07:47:28.870;0;smart;3345;3345;LTE;33835889;162;45;-95;14.408384100434409;50.220137391850464;
2018/04/23;07:47:29.871;0;smart;3688;4450;LTE;33835889;162;45;-95;14.408384100434409;50.220137391850464;
2018/04/23;07:47:30.845;0;smart;3438;3438;LTE;33835889;162;45;-95;14.408384100434409;50.220137391850464;
2018/04/23;07:47:31.847;0;smart;3666;4423;LTE;33835889;162;45;-95;14.408384100434409;50.220137391850464;
2018/04/23;07:47:32.873;0;smart;3286;3286;LTE;33835889;162;45;-95;14.408384100434409;50.220137391850464;
2018/04/23;07:47:33.859;0;smart;3396;3396;LTE;33835889;162;46;-94;14.408384100434409;50.220137391850464;
2018/04/23;07:47:34.855;0;smart;3388;3388;LTE;33835889;162;46;-94;14.408384100434409;50.220137391850464;
2018/04/23;07:47:35.855;0;smart;3351;3351;LTE;33835889;162;46;-94;14.408384100434409;50.220137391850464;
2018/04/23;07:47:36.850;0;smart;4457;4208;LTE;33835889;162;46;-94;14.408384100434409;50.220137391850464;
2018/04/23;07:47:37.846;0;smart;3375;3375;LTE;33835889;162;46;-94;14.408384100434409;50.220137391850464;
2018/04/23;07:47:38.887;0;smart;3235;3235;LTE;33835889;162;47;-93;14.408384100434409;50.220137391850464;
2018/04/23;07:47:39.875;0;smart;3403;3403;LTE;33835889;162;47;-93;14.408384100434409;50.220137391850464;
2018/04/23;07:47:40.875;0;smart;3356;3356;LTE;33835889;162;47;-93;14.408398686082869;50.22012749074162;
2018/04/23;07:47:41.889;0;smart;3313;3313;LTE;33835889;162;45;-95;14.408409405879631;50.22011916795801;
2018/04/23;07:47:42.849;0;smart;3493;3493;LTE;33835889;162;45;-95;14.408436165747338;50.220099883140456;
2018/04/23;07:47:43.863;0;smart;3315;3315;LTE;33835889;162;45;-95;14.40847053391947;50.22007639336272;
2018/04/23;07:47:44.869;0;smart;6425;5415;LTE;33835889;162;51;-89;14.408510151874225;50.22004719783979;
2018/04/23;07:47:45.856;0;smart;5177;4259;LTE;33835889;162;51;-89;14.408553817521028;50.220014906766956;
2018/04/23;07:47:46.851;0;smart;3374;3374;LTE;33835889;162;51;-89;14.4085992786794;50.21998263942182;
2018/04/23;07:47:47.855;0;smart;3654;4409;LTE;33835889;162;53;-87;14.408641632593216;50.219953574782004;
2018/04/23;07:47:48.845;0;smart;5304;4359;LTE;33835889;162;53;-87;14.408683921168429;50.2199223048527;
2018/04/23;07:47:49.853;0;smart;4900;4288;LTE;33835889;162;53;-87;14.40872808422124;50.21989100321762;
2018/04/23;07:47:50.854;0;smart;5225;4192;LTE;33835889;162;41;-99;14.408769134720009;50.21986016969639;
2018/04/23;07:47:51.849;0;smart;3374;3374;LTE;33835889;162;41;-99;14.408799885170506;50.21981901886996;
2018/04/23;07:47:52.850;0;smart;3355;3355;LTE;33835889;162;41;-99;14.408822647941358;50.21977720716659;
2018/04/23;07:47:53.857;0;smart;3332;3332;LTE;33835889;162;47;-93;14.40883095587702;50.21973470826228;
2018/04/23;07:47:54.850;0;smart;2709;3386;LTE;33835889;162;47;-93;14.408831210682271;50.21969209463939;
2018/04/23;07:47:55.848;0;smart;3364;3364;LTE;33835889;162;47;-93;14.408824366900244;50.21964570656246;
2018/04/23;07:47:56.851;0;smart;3351;3351;LTE;33835889;162;44;-96;14.40881405789714;50.21959899290948;
2018/04/23;07:47:57.872;0;smart;3311;3311;LTE;33835889;162;44;-96;14.408802105901396;50.21954862714094;
2018/04/23;07:47:58.894;0;smart;3953;3294;LTE;33835889;162;47;-93;14.408792251040492;50.21949731164294;
2018/04/23;07:47:59.876;0;smart;2724;3405;LTE;33835889;162;47;-93;14.408787301945248;50.2194415474561;
2018/04/23;07:48:00.845;0;smart;3450;2760;LTE;33835889;162;47;-93;14.408791213710987;50.21939188003176;
2018/04/23;07:48:01.870;0;smart;3281;3281;LTE;33835889;162;48;-92;14.408810307898294;50.2193432808061;
